instance_id item_id item_category_list item_property_list item_brand_id item_city_id item_price_level item_sales_level item_collected_level item_pv_level user_id user_gender_id user_age_level user_occupation_id user_star_level context_id context_timestamp context_page_id predict_category_property shop_id shop_review_num_level shop_review_positive_rate shop_star_level shop_score_service shop_score_delivery shop_score_description is_trade
5745320053832775381 5202355029344881809 7908382889764677758;5755694407684602296 2072967855524022579;5131280576272319091;2636395404473730413;6556896890082244813;3657871859501171040;9173428221474519642;2253152183208719552;357954758031852148;3765394546174375916;8808957892062587408;6621287826538724367;7271630337430743106;8247723580205204722;4564647423883133001;4224097012885011005;542901723744518864;4444792543859265070;1665611025031010859;1266232729783845119;7860359346697893790;549707957212148300;2662182412610098459;6261681079656394086;4803012262423035870;5465522059880368612;1530873973648683953;6503778418253407380;2917822884506250839;2827133331729755680;8271380363138018088;3971663145700298114;3796012835045751390;8724187982730364941;6324941039683947995;5275977934691214612;5119621442439839441;644460148686282775;7123215832059766729;4682240176839116979;537208717985470679;7015116144025242710;4103724031807790102;1267974281451797475;6222435412919027584;4150063881530790669;7205702158058893390 5520678735822176314 548352491538518780 8 9 10 16 8060156105833683054 0 1004 2005 3008 3057456446029416651 1537231966 4001 1760164811125093110:2253152183208719552,1700133266819299183;8257512457089702259:2253152183208719552,1700133266819299183,3292847841638807757;2648343924459474923:2253152183208719552,1700133266819299183;8896700187874717254:2253152183208719552;5755694407684602296:-1;6979794468202684995:2253152183208719552,2072967855524022579 4885989684392199728 15 0.9854271356783919 5012 0.9748783863950958 0.976862512363996 0.9692782281985368 0
5434151906459196590 285660928590172217 7908382889764677758;8277336076276184272 2072967855524022579;5131280576272319091;2636395404473730413;9148482949976129397;7199361004668592209;4678095570925618478;2033679869864207699;3802510553218572927;1782439090818545916;820214312075361939;5320468090843686429;1134982063610307090;71803110314516845;1301076623647253687;3258780649701680217;514980552440578167;6411614163944830538;478060273908663971;1418324867218214039;6457208937217973355;4859870894564764703;6048265394477193459;5208530887565657358;2559145093180392146;8119922999783109966;90892965411648070;2935986643229018712;7125679806685817518;4998393090172019193;2653795394150816137;9132046213323956404;7004759496810158079;3674308596153344033;647428987512677251;793305798399120948;8560981779145170452;1364838863277739785;6402837117468309719;1556713051218509070;5905014002669999655;4774054090293502457;1723293555671106692;7527849185955020043;5767144546798382177;730203099166226972;8497879079912276476;7152599495073237509;615076485672811995;8382752466418861499;2296315626544640613 9057103201734987852 548352491538518780 8 9 8 13 8279147463706474384 0 1004 2002 3006 776761033272814908 1537285056 4001 8277336076276184272:820214312075361939;509660095530134768:-1;5799347067982556520:938942550188415640,9148482949976129397;5755694407684602296:-1;3203673979138763595:-1;7908382889764677758:-1 4885989684392199728 15 0.9854271356783919 5012 0.9748783863950958 0.976862512363996 0.9692782281985368 0
6177436254635040085 5202355029344881809 7908382889764677758;5755694407684602296 2072967855524022579;5131280576272319091;2636395404473730413;6556896890082244813;3657871859501171040;9173428221474519642;2253152183208719552;357954758031852148;3765394546174375916;8808957892062587408;6621287826538724367;7271630337430743106;8247723580205204722;4564647423883133001;4224097012885011005;542901723744518864;4444792543859265070;1665611025031010859;1266232729783845119;7860359346697893790;549707957212148300;2662182412610098459;6261681079656394086;4803012262423035870;5465522059880368612;1530873973648683953;6503778418253407380;2917822884506250839;2827133331729755680;8271380363138018088;3971663145700298114;3796012835045751390;8724187982730364941;6324941039683947995;5275977934691214612;5119621442439839441;644460148686282775;7123215832059766729;4682240176839116979;537208717985470679;7015116144025242710;4103724031807790102;1267974281451797475;6222435412919027584;4150063881530790669;7205702158058893390 5520678735822176314 548352491538518780 8 9 10 16 1725120768985797294 2 1006 2002 3006 8523910808124381721 1537285682 4001 5755694407684602296:-1;5799347067982556520:905375499369428629;8277336076276184272:-1;7908382889764677758:-1;2011981573061447208:-1;4879721024980945592:-1;7447522129235776380:-1;8190716055759423915:-1 4885989684392199728 15 0.9854271356783919 5012 0.9748783863950958 0.976862512363996 0.9692782281985368 0
5570891913513111784 285660928590172217 7908382889764677758;8277336076276184272 2072967855524022579;5131280576272319091;2636395404473730413;9148482949976129397;7199361004668592209;4678095570925618478;2033679869864207699;3802510553218572927;1782439090818545916;820214312075361939;5320468090843686429;1134982063610307090;71803110314516845;1301076623647253687;3258780649701680217;514980552440578167;6411614163944830538;478060273908663971;1418324867218214039;6457208937217973355;4859870894564764703;6048265394477193459;5208530887565657358;2559145093180392146;8119922999783109966;90892965411648070;2935986643229018712;7125679806685817518;4998393090172019193;2653795394150816137;9132046213323956404;7004759496810158079;3674308596153344033;647428987512677251;793305798399120948;8560981779145170452;1364838863277739785;6402837117468309719;1556713051218509070;5905014002669999655;4774054090293502457;1723293555671106692;7527849185955020043;5767144546798382177;730203099166226972;8497879079912276476;7152599495073237509;615076485672811995;8382752466418861499;2296315626544640613 9057103201734987852 548352491538518780 8 9 8 13 8555576554536589862 0 1004 2002 3008 1322881591063873848 1537273341 4003 8277336076276184272:7199361004668592209,820214312075361939;7908382889764677758:7199361004668592209,820214312075361939,9148482949976129397;7447522129235776380:-1;8190716055759423915:-1 4885989684392199728 15 0.9854271356783919 5012 0.9748783863950958 0.976862512363996 0.9692782281985368 0
5978989494083802018 4596211878136725009 7908382889764677758;4879721024980945592 2072967855524022579;2636395404473730413;4621934203383159480;7515802706813700848;1530585142987372715;1782439090818545916;3009186296901310904;5117290135792467652;720840888466250585;357954758031852148;8106747118358148975;3893023181730611879;999155839821778940;6457208937217973355;9111250902420561390;1415151502437403662;9182827483183453166;7213137783225589863;1903439565966491310;5864236414779558194;5490449401316427119;4434666862595774058;1523274750378321450;1074974517263223285;2245133129141972625;7526344204179692359;5696028619603365420;6580557377751360855;9171745766335344934;2711895207109022308 2768135360437758991 3948283326616421003 7 7 13 14 4080086530604601259 1 1004 2004 3003 554970489873597054 1537235072 4010 4879721024980945592:2636395404473730413;5814506717202244251:-1;7908382889764677758:-1;8896700187874717254:-1 6768355095170828465 14 0.9805917703852091 5012 0.9726804123711341 0.9721134020618558 0.9706795491143319 0
4599969442063553586 8626373102868398325 7908382889764677758;8277336076276184272 2878948665402366264;2636395404473730413;372252302396697064;4621934203383159480;7344985833148694227;422690147597355277;1243768796732904674;9148482949976129397;4678095570925618478;2033679869864207699;332234254855577002;3802510553218572927;9193552653311780621;6012773133541311980;423030395394927110;1418324867218214039;965463874480819860;968231669345392659;6296485275518770064;6457208937217973355;4303838312396728546;7008337125925474274;8040791896488838662;5549668308692116058;947679337272493091;8715355318018542595;4783155910432808957;3973330756925731713;7600204813365237439;7879142600990686514;4305325101962015349;7450602726280169589 6789334315956201519 3948283326616421003 7 6 6 12 6296589580852201335 0 1005 2005 3006 9212452579780271115 1537238531 4003 8277336076276184272:2636395404473730413;1760164811125093110:-1;509660095530134768:-1;2011981573061447208:-1;5755694407684602296:-1;5799347067982556520:-1;8896700187874717254:-1;7908382889764677758:-1 6768355095170828465 14 0.9805917703852091 5012 0.9726804123711341 0.9721134020618558 0.9706795491143319 0
6294644027270390486 8626373102868398325 7908382889764677758;8277336076276184272 2878948665402366264;2636395404473730413;372252302396697064;4621934203383159480;7344985833148694227;422690147597355277;1243768796732904674;9148482949976129397;4678095570925618478;2033679869864207699;332234254855577002;3802510553218572927;9193552653311780621;6012773133541311980;423030395394927110;1418324867218214039;965463874480819860;968231669345392659;6296485275518770064;6457208937217973355;4303838312396728546;7008337125925474274;8040791896488838662;5549668308692116058;947679337272493091;8715355318018542595;4783155910432808957;3973330756925731713;7600204813365237439;7879142600990686514;4305325101962015349;7450602726280169589 6789334315956201519 3948283326616421003 7 6 6 12 1329077476954323165 0 1005 2005 3002 4473504282074746043 1537238710 4005 8277336076276184272:9148482949976129397,2636395404473730413;7908382889764677758:-1;509660095530134768:-1 6768355095170828465 14 0.9805917703852091 5012 0.9726804123711341 0.9721134020618558 0.9706795491143319 0
6535770799972925699 3586219554105453016 7908382889764677758;8277336076276184272 5131280576272319091;2636395404473730413;1243768796732904674;9148482949976129397;6491818071284064879;4678095570925618478;2033679869864207699;3802510553218572927;4293046575640871844;2008359857263316777;6012773133541311980;5630078109057353168;3893023181730611879;9186000847964263543;965463874480819860;6296485275518770064;8225510777796915077;6457208937217973355;888471178545313984;8725858168188021778;7866683701986880709;7379808768074683653;3790854228105087674;440720812067164616;1571078408023419535;3588351315698697012;1042209160712661429;1103995496131376804;6568175297353341583;1363606387434928759 2768135360437758991 3948283326616421003 7 4 3 6 6515458026799660397 0 1003 2005 3007 1673210359842754405 1537282767 4020 8277336076276184272:-1;5755694407684602296:-1;2011981573061447208:-1;4879721024980945592:-1;7908382889764677758:-1 6768355095170828465 14 0.9805917703852091 5012 0.9726804123711341 0.9721134020618558 0.9706795491143319 0
4291989695323170626 4596211878136725009 7908382889764677758;4879721024980945592 2072967855524022579;2636395404473730413;4621934203383159480;7515802706813700848;1530585142987372715;1782439090818545916;3009186296901310904;5117290135792467652;720840888466250585;357954758031852148;8106747118358148975;3893023181730611879;999155839821778940;6457208937217973355;9111250902420561390;1415151502437403662;9182827483183453166;7213137783225589863;1903439565966491310;5864236414779558194;5490449401316427119;4434666862595774058;1523274750378321450;1074974517263223285;2245133129141972625;7526344204179692359;5696028619603365420;6580557377751360855;9171745766335344934;2711895207109022308 2768135360437758991 3948283326616421003 7 7 13 14 6263728702367906924 0 1005 2005 3003 2386149967002158535 1537252330 4001 4879721024980945592:2636395404473730413;5814506717202244251:-1;2011981573061447208:-1;8257512457089702259:-1;1953169263543805253:-1;7908382889764677758:-1;8896700187874717254:-1 6768355095170828465 14 0.9805917703852091 5012 0.9726804123711341 0.9721134020618558 0.9706795491143319 0
8616189473852505684 8626373102868398325 7908382889764677758;8277336076276184272 2878948665402366264;2636395404473730413;372252302396697064;4621934203383159480;7344985833148694227;422690147597355277;1243768796732904674;9148482949976129397;4678095570925618478;2033679869864207699;332234254855577002;3802510553218572927;9193552653311780621;6012773133541311980;423030395394927110;1418324867218214039;965463874480819860;968231669345392659;6296485275518770064;6457208937217973355;4303838312396728546;7008337125925474274;8040791896488838662;5549668308692116058;947679337272493091;8715355318018542595;4783155910432808957;3973330756925731713;7600204813365237439;7879142600990686514;4305325101962015349;7450602726280169589 6789334315956201519 3948283326616421003 7 6 6 12 5850268013746132268 1 1005 2002 3007 2404490378519582003 1537241566 4014 8277336076276184272:423030395394927110;2011981573061447208:-1;1760164811125093110:423030395394927110;509660095530134768:2636395404473730413;1771349742445680985:8218883658021718578,3749629542652371225,4585257130970159663,3220228583919918705,6653997168884967167,4547447396826130799 6768355095170828465 14 0.9805917703852091 5012 0.9726804123711341 0.9721134020618558 0.9706795491143319 0
7997257101666234628 8626373102868398325 7908382889764677758;8277336076276184272 2878948665402366264;2636395404473730413;372252302396697064;4621934203383159480;7344985833148694227;422690147597355277;1243768796732904674;9148482949976129397;4678095570925618478;2033679869864207699;332234254855577002;3802510553218572927;9193552653311780621;6012773133541311980;423030395394927110;1418324867218214039;965463874480819860;968231669345392659;6296485275518770064;6457208937217973355;4303838312396728546;7008337125925474274;8040791896488838662;5549668308692116058;947679337272493091;8715355318018542595;4783155910432808957;3973330756925731713;7600204813365237439;7879142600990686514;4305325101962015349;7450602726280169589 6789334315956201519 3948283326616421003 7 6 6 12 9114087719898216252 -1 -1 -1 -1 6400003421092546073 1537261981 4007 8277336076276184272:423030395394927110;2011981573061447208:-1;1760164811125093110:423030395394927110;509660095530134768:2636395404473730413;1771349742445680985:8218883658021718578,3749629542652371225,4585257130970159663,3220228583919918705,6653997168884967167,4547447396826130799 6768355095170828465 14 0.9805917703852091 5012 0.9726804123711341 0.9721134020618558 0.9706795491143319 0
2661582732880158813 6753712242116121802 7908382889764677758;509660095530134768 4083958765544089731;475930909407231547;2848840921284838772;9148482949976129397;6491818071284064879;2580609338111735531;4678095570925618478;2033679869864207699;4709774570246967904;13534940502119749;1278100330104126947;1656543221963567205;1927651215658337240;2543995460448955001;7243791827604046193;1385138688917614842;1706735731260062844;8972332361703439268;2474984715738830119;5292691265007219385;2717849641392657618;7961218451570844494 3347707124891791591 3776439227963994256 5 3 7 8 4593817908730434990 0 1003 2002 3005 4518559000625676214 1537231391 4003 509660095530134768:2145526801521340881;2436715285093487584:2145526801521340881,13534940502119749;5799347067982556520:2145526801521340881;7908382889764677758:1787573075717641245,2145526801521340881,9148482949976129397 4691269887550643960 12 0.9677522862185144 5010 0.9742245072836333 0.9710711225364181 0.9655869751499571 0
5229101906183833521 8237485728010278787 7908382889764677758;2436715285093487584 5131280576272319091;2636395404473730413;475930909407231547;6747101708729972731;1020574272016076773;3010148124637862615;4757527856108186889;5921540236855315223;1846135743890734281;4873015352531401063;5806052740432101049;7695759654992035005;13534940502119749;3994732721176203348;2856067843567466845;2668526683251930530;5099149297494118974;5579918795469383138;1143603846200850074;6624072134545199430;8412733536328172403;1915385890363563254;5852290090382486250;4826778002581015862;3180500194952291943;7498567898011210169;3128506968560399345;682868837667532647;2714746213627706033;4521235701873529422;3246440278872520082;1304873406014520000;8759273228022147359;991597247276097855;725111700507930106 8357072520238276577 3776439227963994256 4 7 12 12 8603737821702121658 0 1006 2005 3000 7634617600583786917 1537277441 4001 2436715285093487584:-1;9030622377694665158:-1;7908382889764677758:4709774570246967904;836752724084922533:5977512434884267894 4691269887550643960 12 0.9677522862185144 5010 0.9742245072836333 0.9710711225364181 0.9655869751499571 0
3713811109203497610 8237485728010278787 7908382889764677758;2436715285093487584 5131280576272319091;2636395404473730413;475930909407231547;6747101708729972731;1020574272016076773;3010148124637862615;4757527856108186889;5921540236855315223;1846135743890734281;4873015352531401063;5806052740432101049;7695759654992035005;13534940502119749;3994732721176203348;2856067843567466845;2668526683251930530;5099149297494118974;5579918795469383138;1143603846200850074;6624072134545199430;8412733536328172403;1915385890363563254;5852290090382486250;4826778002581015862;3180500194952291943;7498567898011210169;3128506968560399345;682868837667532647;2714746213627706033;4521235701873529422;3246440278872520082;1304873406014520000;8759273228022147359;991597247276097855;725111700507930106 8357072520238276577 3776439227963994256 4 7 12 12 5374427864583699447 1 1003 2005 3004 815904715589401883 1537260696 4002 5799347067982556520:2636395404473730413;2436715285093487584:2636395404473730413;7908382889764677758:2636395404473730413,4709774570246967904 4691269887550643960 12 0.9677522862185144 5010 0.9742245072836333 0.9710711225364181 0.9655869751499571 0
484477218811500033 8237485728010278787 7908382889764677758;2436715285093487584 5131280576272319091;2636395404473730413;475930909407231547;6747101708729972731;1020574272016076773;3010148124637862615;4757527856108186889;5921540236855315223;1846135743890734281;4873015352531401063;5806052740432101049;7695759654992035005;13534940502119749;3994732721176203348;2856067843567466845;2668526683251930530;5099149297494118974;5579918795469383138;1143603846200850074;6624072134545199430;8412733536328172403;1915385890363563254;5852290090382486250;4826778002581015862;3180500194952291943;7498567898011210169;3128506968560399345;682868837667532647;2714746213627706033;4521235701873529422;3246440278872520082;1304873406014520000;8759273228022147359;991597247276097855;725111700507930106 8357072520238276577 3776439227963994256 4 7 12 12 3491791300627028979 0 1003 2005 3005 9018019583188452521 1537254430 4001 2436715285093487584:-1;5799347067982556520:-1;7908382889764677758:-1 4691269887550643960 12 0.9677522862185144 5010 0.9742245072836333 0.9710711225364181 0.9655869751499571 0
2049243838015754018 6032712367823716409 7908382889764677758;8277336076276184272 2636395404473730413;7515802706813700848;302719828435032992;1243768796732904674;9148482949976129397;6072714026257332214;4678095570925618478;2033679869864207699;3965165427527476577;1782439090818545916;820214312075361939;6201222335898087949;637468789824502949;9186000847964263543;965463874480819860;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;6963067909881553879;1248784780798586835;2164893572590657981;147503790804567826;761358417052169692;3166429252072587416;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;938942550188415640;9122474353231522458;885100432870511667 7066302540842412840 3948283326616421003 7 10 11 18 8828711972935896693 1 1003 2005 3006 2356477132327825128 1537237685 4004 8277336076276184272:-1;2011981573061447208:-1;7908382889764677758:1396564160947554463,2636395404473730413 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
6847846400015088399 8629327205974770664 7908382889764677758;8277336076276184272 5131280576272319091;2636395404473730413;7344985833148694227;302719828435032992;1243768796732904674;1013419034389836991;1013419034389836991;9148482949976129397;6491818071284064879;4678095570925618478;2033679869864207699;3965165427527476577;3257385717871127564;1782439090818545916;8248919745410008940;5269459561362589679;6201222335898087949;965463874480819860;2007545380719473779;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;6963067909881553879;1248784780798586835;2164893572590657981;147503790804567826;3462766193616042516;761358417052169692;7145362388333959844;3166429252072587416;21042762252219209;7574934456797807261;192741523948242243;7960417504694291747;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;9122474353231522458;6791980587556091060;1181388520927157136;4898979393041442496;2868696587704607008;7810371505258895104;1181905607829554715;1352787927688205499 7066302540842412840 3948283326616421003 7 14 15 19 5236637226633394168 0 1003 2005 3005 4592275036569020283 1537281796 4001 8277336076276184272:-1;7908382889764677758:2636395404473730413 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
3926031080552615809 919980016657888153 7908382889764677758;5755694407684602296 5131280576272319091;2636395404473730413;1243768796732904674;9148482949976129397;6491818071284064879;6072714026257332214;5294979155797339020;880789391723108122;4354953134880875818;5146823797513319844;5146823797513319844;6201222335898087949;6963067909881553879;2164893572590657981;147503790804567826;3462766193616042516;4375182518231891143;1689998310835110321;618928549197310461;8386604529943359965;2292463563020142147;5475212417725907357;7782066423245024465;3294458772633908537;3909743959580174197;3857932021165875307;9122474353231522458;2473592742547080908;2220058058996746824 7066302540842412840 3948283326616421003 7 11 12 19 7382084948663414202 0 1005 2002 3005 5880740160969783342 1537274291 4001 5755694407684602296:1895089419167761448;8710739180200009128:-1;509660095530134768:-1;7908382889764677758:1895089419167761448,5131280576272319091 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
690342881990135921 3079313931663066657 7908382889764677758;509660095530134768 2636395404473730413;7515802706813700848;3163265386149801264;422690147597355277;8070395809181082496;2608672283782419616;1243768796732904674;9148482949976129397;6072714026257332214;4678095570925618478;2033679869864207699;1782439090818545916;6849083198847698071;720840888466250585;3258780649701680217;7682864612961335449;5146823797513319844;6201222335898087949;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;6963067909881553879;1248784780798586835;2164893572590657981;147503790804567826;3462766193616042516;761358417052169692;3166429252072587416;1520275788835418199;6173663181115113575;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;938942550188415640;9122474353231522458;3402984821024109524 7066302540842412840 3948283326616421003 7 10 11 17 2891918944568346140 0 1004 2005 3006 6707010130281961461 1537254600 4001 509660095530134768:2636395404473730413,3258780649701680217;2011981573061447208:2636395404473730413,3258780649701680217,9148482949976129397;8277336076276184272:-1;7908382889764677758:-1 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
3797326327847839830 379848927776544534 7908382889764677758;5755694407684602296 5131280576272319091;2636395404473730413;7515802706813700848;3163265386149801264;1243768796732904674;5195139481388729954;9148482949976129397;6491818071284064879;6072714026257332214;216555019471416386;1895089419167761448;880789391723108122;6201222335898087949;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;1248784780798586835;761358417052169692;3166429252072587416;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373 7066302540842412840 3948283326616421003 7 8 9 16 2321623929655560898 1 1005 2002 3007 5673502748452105691 1537264732 4015 509660095530134768:2636395404473730413;5755694407684602296:880789391723108122,2636395404473730413;8710739180200009128:-1;7908382889764677758:880789391723108122,9148482949976129397,2636395404473730413;8277336076276184272:-1 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
4083460076008157176 1988826649999608740 7908382889764677758;8277336076276184272 5131280576272319091;2636395404473730413;7515802706813700848;302719828435032992;1243768796732904674;9148482949976129397;6491818071284064879;6072714026257332214;4678095570925618478;2033679869864207699;3965165427527476577;1782439090818545916;820214312075361939;3258780649701680217;6201222335898087949;9186000847964263543;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;6963067909881553879;1248784780798586835;2164893572590657981;147503790804567826;3462766193616042516;761358417052169692;3166429252072587416;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;938942550188415640;938942550188415640;9122474353231522458 7066302540842412840 3948283326616421003 7 11 12 16 1041307569290266372 0 1003 2005 3008 2957519449177055219 1537242740 4001 8277336076276184272:820214312075361939;509660095530134768:-1;5799347067982556520:938942550188415640,9148482949976129397;5755694407684602296:-1;3203673979138763595:-1;7908382889764677758:-1 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
8526294391397962970 2540781378235236842 7908382889764677758;8277336076276184272 2072967855524022579;2636395404473730413;1243768796732904674;1013419034389836991;3657871859501171040;6491818071284064879;6072714026257332214;4678095570925618478;2033679869864207699;3965165427527476577;1782439090818545916;8248919745410008940;5824288901503723741;423030395394927110;6201222335898087949;965463874480819860;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;6963067909881553879;1248784780798586835;2164893572590657981;147503790804567826;3462766193616042516;761358417052169692;7145362388333959844;3166429252072587416;21042762252219209;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;9122474353231522458;6791980587556091060;1254039762730521314 7066302540842412840 3948283326616421003 7 14 15 20 3918501903522699226 0 1003 2005 3000 3237233466809662927 1537258421 4014 8277336076276184272:-1;7908382889764677758:5195139481388729954,4621934203383159480,2636395404473730413 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
